LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1707823691.005290,92724.000,12058,1,T1,1,100,24.241
1707823691.140400,92855.000,12092,1,T1,1,100,24.281
1707823691.274480,92985.000,12108,1,T1,1,100,24.299
1707823691.408559,93115.000,12125,1,T1,1,100,24.200
1707823691.540575,93243.000,12142,1,T1,1,100,24.264
1707823691.672592,93371.000,12173,1,T1,1,100,24.291
1707823691.807702,93502.000,12190,1,T1,1,100,24.339
1707823691.940750,93631.000,12207,1,T1,1,100,24.324
1707823692.073798,93760.000,12240,1,T1,1,100,24.317
1707823692.206846,93889.000,12258,1,T1,1,100,24.279
1707823692.339894,94018.000,12274,1,T1,1,100,24.263
1707823692.475004,94149.000,12291,1,T1,1,100,24.326
1707823692.609083,94279.000,12323,1,T1,1,100,24.177
1707823692.741100,94407.000,12341,1,T1,1,100,24.254
1707823692.874148,94536.000,12359,1,T1,1,100,24.287
1707823693.007195,94665.000,12390,1,T1,1,100,24.266
1707823693.141275,94795.000,12406,1,T1,1,100,24.292
1707823693.274322,94924.000,12424,1,T1,1,100,24.339
1707823693.405307,95051.000,12440,1,T1,1,100,24.395
1707823693.537324,95179.000,12476,1,T1,1,100,24.348
1707823693.671403,95309.000,12493,1,T1,1,100,24.363
1707823693.803420,95437.000,12509,1,T1,1,100,24.335
1707823693.936467,95566.000,12527,1,T1,1,100,24.322
1707823694.069515,95695.000,12563,1,T1,1,100,24.388
1707823694.200500,95822.000,12580,1,T1,1,100,24.274
1707823694.333548,95951.000,12599,1,T1,1,100,24.296
1707823694.466596,96080.000,12631,1,T1,1,100,24.270
1707823694.598612,96208.000,12647,1,T1,1,100,24.294
1707823694.732692,96338.000,12664,1,T1,1,100,24.305
1707823694.864708,96466.000,12681,1,T1,1,100,24.380
1707823694.996724,96594.000,12714,1,T1,1,100,24.448
1707823695.129772,96723.000,12731,1,T1,1,100,24.371
1707823695.262820,96852.000,12748,1,T1,1,100,24.302
1707823695.393805,96979.000,12765,1,T1,1,100,24.379
1707823695.526853,97108.000,12797,1,T1,1,100,24.377
1707823695.659901,97237.000,12815,1,T1,1,100,24.482
1707823695.791917,97365.000,12832,1,T1,1,100,24.421
1707823695.925996,97495.000,12864,1,T1,1,100,24.395
1707823696.055950,97621.000,12880,1,T1,1,100,24.384
1707823696.188998,97750.000,12898,1,T1,1,100,24.379
1707823696.324109,97881.000,12914,1,T1,1,100,24.483
1707823696.458188,98011.000,12948,1,T1,1,100,24.386
1707823696.591236,98140.000,12965,1,T1,1,100,24.309
1707823696.723252,98268.000,12981,1,T1,1,100,24.382
1707823696.854237,98395.000,12999,1,T1,1,100,24.378
1707823696.991410,98528.000,13030,1,T1,1,100,24.447
1707823697.125490,98658.000,13048,1,T1,1,100,24.477
1707823697.257506,98786.000,13066,1,T1,1,100,24.455
1707823697.390554,98915.000,13097,1,T1,1,100,24.445
1707823697.522570,99043.000,13114,1,T1,1,100,24.370
1707823697.657681,99174.000,13131,1,T1,1,100,24.444
1707823697.790729,99303.000,13147,1,T1,1,100,24.476
1707823697.923776,99432.000,13181,1,T1,1,100,24.489
1707823698.056824,99561.000,13198,1,T1,1,100,24.460
1707823698.188841,99689.000,13215,1,T1,1,100,24.447
1707823698.320857,99817.000,13232,1,T1,1,100,24.442
1707823698.453905,99946.000,13264,1,T1,1,100,24.475
1707823698.586953,100075.000,13282,1,T1,1,100,24.383
1707823698.717938,100202.000,13299,1,T1,1,100,24.414
1707823698.850986,100331.000,13333,1,T1,1,100,24.498
1707823698.984034,100460.000,13349,1,T1,1,100,24.499
1707823699.116050,100588.000,13366,1,T1,1,100,24.500
1707823699.250129,100718.000,13383,1,T1,1,100,24.358
1707823699.382146,100846.000,13405,1,T1,1,100,24.368
1707823699.514162,100974.000,13422,1,T1,1,100,24.478
1707823699.647210,101103.000,13455,1,T1,1,100,24.491
1707823699.780258,101232.000,13472,1,T1,1,100,24.531
1707823699.912274,101360.000,13489,1,T1,1,100,24.478
1707823700.043259,101487.000,13506,1,T1,1,100,24.455
1707823700.176307,101616.000,13538,1,T1,1,100,24.374
1707823700.309355,101745.000,13554,1,T1,1,100,24.552
1707823700.442403,101874.000,13571,1,T1,1,100,24.487
1707823700.574419,102002.000,13590,1,T1,1,100,24.494
1707823700.706436,102130.000,13621,1,T1,1,100,24.533
1707823700.840515,102260.000,13639,1,T1,1,100,24.443
1707823700.975625,102391.000,13655,1,T1,1,100,24.511
1707823701.108673,102520.000,13687,1,T1,1,100,24.647
1707823701.239658,102647.000,13704,1,T1,1,100,24.599
1707823701.372706,102776.000,13720,1,T1,1,100,24.507
1707823701.506785,102906.000,13740,1,T1,1,100,24.574
1707823701.641896,103037.000,13771,1,T1,1,100,24.603
1707823701.773912,103165.000,13787,1,T1,1,100,24.580
1707823701.906960,103294.000,13805,1,T1,1,100,24.535
1707823702.038977,103422.000,13836,1,T1,1,100,24.657
1707823702.174087,103553.000,13853,1,T1,1,100,24.639
1707823702.308166,103683.000,13870,1,T1,1,100,24.595
1707823702.441214,103812.000,13888,1,T1,1,100,24.648
1707823702.574262,103941.000,13920,1,T1,1,100,24.528
1707823702.706278,104069.000,13937,1,T1,1,100,24.548
1707823702.841389,104200.000,13954,1,T1,1,100,24.556
1707823702.974437,104329.000,13985,1,T1,1,100,24.489
1707823703.107485,104458.000,14003,1,T1,1,100,24.602
1707823703.239501,104586.000,14019,1,T1,1,100,24.650
1707823703.370486,104713.000,14038,1,T1,1,100,24.636
1707823703.503534,104842.000,14072,1,T1,1,100,24.665
1707823703.636582,104971.000,14088,1,T1,1,100,24.642
1707823703.769630,105100.000,14105,1,T1,1,100,24.526
1707823703.902677,105229.000,14122,1,T1,1,100,24.618
1707823704.033662,105356.000,14153,1,T1,1,100,24.551
1707823704.166710,105485.000,14173,1,T1,1,100,24.522
1707823704.299758,105614.000,14189,1,T1,1,100,24.545
1707823704.431775,105742.000,14206,1,T1,1,100,24.661
1707823704.563791,105870.000,14243,1,T1,1,100,24.534
1707823704.697870,106000.000,14259,1,T1,1,100,24.586
1707823704.829887,106128.000,14277,1,T1,1,100,24.573
1707823704.962934,106257.000,14293,1,T1,1,100,24.638
1707823705.095982,106386.000,14327,1,T1,1,100,24.701
1707823705.226967,106513.000,14344,1,T1,1,100,24.623
1707823705.360015,106642.000,14360,1,T1,1,100,24.589
1707823705.495126,106773.000,14378,1,T1,1,100,24.680
1707823705.629205,106903.000,14409,1,T1,1,100,24.613
1707823705.761221,107031.000,14425,1,T1,1,100,24.549
1707823705.893238,107159.000,14443,1,T1,1,100,24.557
1707823706.027317,107289.000,14461,1,T1,1,100,24.631
1707823706.163459,107421.000,14493,1,T1,1,100,24.557
1707823706.295475,107549.000,14510,1,T1,1,100,24.454
1707823706.427492,107677.000,14526,1,T1,1,100,24.551
1707823706.560540,107806.000,14544,1,T1,1,100,24.699
1707823706.691525,107933.000,14575,1,T1,1,100,24.728
1707823706.826635,108064.000,14592,1,T1,1,100,24.563
1707823706.960715,108194.000,14611,1,T1,1,100,24.563
1707823707.092731,108322.000,14627,1,T1,1,100,24.563
1707823707.225779,108451.000,14659,1,T1,1,100,24.704
1707823707.360889,108582.000,14676,1,T1,1,100,24.695
1707823707.493937,108711.000,14693,1,T1,1,100,24.762
1707823707.626985,108840.000,14724,1,T1,1,100,24.649
1707823707.759001,108968.000,14744,1,T1,1,100,24.671
1707823707.891018,109096.000,14760,1,T1,1,100,24.680
1707823708.025097,109226.000,14777,1,T1,1,100,24.613
1707823708.157114,109354.000,14809,1,T1,1,100,24.620
1707823708.290161,109483.000,14825,1,T1,1,100,24.658
1707823708.423209,109612.000,14842,1,T1,1,100,24.675
1707823708.554194,109739.000,14861,1,T1,1,100,24.717
1707823708.687242,109868.000,14894,1,T1,1,100,24.700
1707823708.820290,109997.000,14912,1,T1,1,100,24.729
1707823708.952306,110125.000,14928,1,T1,1,100,24.670
1707823709.084323,110253.000,14960,1,T1,1,100,24.644
1707823709.217371,110382.000,14977,1,T1,1,100,24.633
1707823709.349387,110510.000,14993,1,T1,1,100,24.700
1707823709.482435,110639.000,15011,1,T1,1,100,24.764
1707823709.615483,110768.000,15044,1,T1,1,100,24.720
1707823709.746468,110895.000,15060,1,T1,1,100,24.595
1707823709.879516,111024.000,15083,1,T1,1,100,24.577
1707823710.011532,111152.000,15099,1,T1,1,100,24.640
1707823710.146643,111283.000,15116,1,T1,1,100,24.702
1707823710.280722,111413.000,15148,1,T1,1,100,24.658
1707823710.411707,111540.000,15164,1,T1,1,100,24.710
1707823710.544755,111669.000,15182,1,T1,1,100,24.697
1707823710.680897,111801.000,15215,1,T1,1,100,24.727
1707823710.813944,111930.000,15232,1,T1,1,100,24.705
1707823710.945961,112058.000,15249,1,T1,1,100,24.766
1707823711.077977,112186.000,15265,1,T1,1,100,24.792
1707823711.211025,112315.000,15297,1,T1,1,100,24.804
1707823711.348199,112448.000,15314,1,T1,1,100,24.738
1707823711.481246,112577.000,15331,1,T1,1,100,24.745
1707823711.613263,112705.000,15364,1,T1,1,100,24.748
1707823711.746311,112834.000,15382,1,T1,1,100,24.784
1707823711.879358,112963.000,15398,1,T1,1,100,24.659
1707823712.014469,113094.000,15415,1,T1,1,100,24.640
1707823712.147517,113223.000,15447,1,T1,1,100,24.702
1707823712.280565,113352.000,15463,1,T1,1,100,24.800
1707823712.411550,113479.000,15480,1,T1,1,100,24.843
1707823712.545629,113609.000,15497,1,T1,1,100,24.861
1707823712.678161,113737.500,15532,2,T1,1,100,24.904
1707823712.810693,113866.000,15532,2,T1,1,100,24.817
1707823712.943741,113995.000,15548,1,T1,1,100,24.814
1707823713.074726,114122.000,15580,1,T1,1,100,24.778
1707823713.207774,114251.000,15597,1,T1,1,100,24.691
1707823713.339790,114379.000,15613,1,T1,1,100,24.725
1707823713.471807,114507.000,15631,1,T1,1,100,24.739
1707823713.605886,114637.000,15649,1,T1,1,100,24.745
1707823713.737902,114765.000,15668,1,T1,1,100,24.819
1707823713.869919,114893.000,15700,1,T1,1,100,24.815
1707823714.002967,115022.000,15716,1,T1,1,100,24.814
1707823714.136015,115151.000,15734,1,T1,1,100,24.813
1707823714.267000,115278.000,15750,1,T1,1,100,24.813
1707823714.400047,115407.000,15767,1,T1,1,100,24.813
1707823714.533095,115536.000,15799,1,T1,1,100,24.813
1707823714.666143,115665.000,15817,1,T1,1,100,24.919
1707823714.799191,115794.000,15835,1,T1,1,100,24.823
1707823714.930176,115921.000,15851,1,T1,1,100,24.746
1707823715.062192,116049.000,15868,1,T1,1,100,24.819
1707823715.197303,116180.000,15888,1,T1,1,100,24.815
1707823715.332414,116311.000,15905,1,T1,1,100,24.778
1707823715.465461,116440.000,15922,1,T1,1,100,24.833
1707823715.597478,116568.000,15941,1,T1,1,100,24.857
1707823715.729494,116696.000,15957,1,T1,1,100,24.867
1707823715.866668,116829.000,15975,1,T1,1,100,24.907
1707823716.000747,116959.000,16006,1,T1,1,100,24.924
1707823716.132763,117087.000,16023,1,T1,1,100,24.932
1707823716.264780,117215.000,16040,1,T1,1,100,24.864
1707823716.395765,117342.000,16056,1,T1,1,100,24.941
1707823716.531907,117474.000,16074,1,T1,1,100,24.939
1707823716.663923,117602.000,16107,1,T1,1,100,24.974
1707823716.796971,117731.000,16124,1,T1,1,100,24.989
1707823716.930019,117860.000,16141,1,T1,1,100,24.853
1707823717.063067,117989.000,16157,1,T1,1,100,24.795
1707823717.195083,118117.000,16189,1,T1,1,100,24.840
1707823717.328131,118246.000,16206,1,T1,1,100,24.931
1707823717.460147,118374.000,16226,2,T1,1,100,24.828
1707823717.592164,118502.000,16226,2,T1,1,100,24.819
1707823717.725212,118631.000,16244,2,T1,1,100,24.851
1707823717.858259,118760.000,16244,2,T1,1,100,24.935
1707823717.991307,118889.000,16262,2,T1,1,100,24.972
1707823718.124355,119018.000,16262,2,T1,1,100,24.846
1707823718.256371,119146.000,16278,1,T1,1,100,24.827
1707823718.388388,119274.000,16295,1,T1,1,100,24.961
1707823718.521436,119403.000,16316,1,T1,1,100,24.877
1707823718.654484,119532.000,16333,1,T1,1,100,24.911
1707823718.786500,119660.000,16365,1,T1,1,100,25.032
1707823718.918516,119788.000,16381,1,T1,1,100,25.050
1707823719.051564,119917.000,16398,1,T1,1,100,24.986
1707823719.184612,120046.000,16415,1,T1,1,100,25.029
1707823719.317660,120175.000,16446,1,T1,1,100,25.048
1707823719.450708,120304.000,16466,1,T1,1,100,24.985
1707823719.580661,120430.000,16482,1,T1,1,100,24.958
1707823719.713709,120559.000,16514,1,T1,1,100,24.876
1707823719.849851,120691.000,16531,1,T1,1,100,24.875
1707823719.981868,120819.000,16547,1,T1,1,100,25.017
1707823720.113884,120947.000,16565,1,T1,1,100,24.972
1707823720.246932,121076.000,16596,1,T1,1,100,24.917
1707823720.382042,121207.000,16623,2,T1,1,100,24.858
1707823720.517153,121338.000,16623,2,T1,1,100,24.868
1707823720.649170,121466.000,16639,1,T1,1,100,24.943
1707823720.780155,121593.000,16657,1,T1,1,100,25.011
1707823720.913202,121722.000,16688,1,T1,1,100,24.969
1707823721.048313,121853.000,16704,1,T1,1,100,24.916
1707823721.182392,121983.000,16722,1,T1,1,100,24.964
1707823721.316471,122113.000,16755,1,T1,1,100,24.949
1707823721.448488,122241.000,16772,1,T1,1,100,25.013
1707823721.580504,122369.000,16789,1,T1,1,100,25.006
1707823721.715615,122500.000,16805,1,T1,1,100,25.109
1707823721.848663,122629.000,16837,1,T1,1,100,25.047
1707823721.981710,122758.000,16854,1,T1,1,100,24.949
1707823722.113727,122886.000,16871,1,T1,1,100,25.014
1707823722.245743,123014.000,16888,1,T1,1,100,25.041
1707823722.378791,123143.000,16922,1,T1,1,100,25.018
1707823722.511839,123272.000,16938,1,T1,1,100,25.043
1707823722.644887,123401.000,16955,1,T1,1,100,24.983
1707823722.777935,123530.000,16987,1,T1,1,100,24.886
1707823722.908920,123657.000,17003,1,T1,1,100,25.093
1707823723.041968,123786.000,17020,1,T1,1,100,24.969
1707823723.175015,123915.000,17039,1,T1,1,100,24.987
1707823723.306000,124042.000,17070,1,T1,1,100,25.030
1707823723.438017,124170.000,17088,1,T1,1,100,25.013
1707823723.572096,124300.000,17106,1,T1,1,100,25.112
1707823723.704113,124428.000,17123,1,T1,1,100,25.048
1707823723.837160,124557.000,17155,1,T1,1,100,25.127
1707823723.970208,124686.000,17171,1,T1,1,100,25.091
1707823724.101193,124813.000,17191,1,T1,1,100,25.110
1707823724.234241,124942.000,17222,1,T1,1,100,24.977
1707823724.369352,125073.000,17238,1,T1,1,100,25.132
1707823724.503431,125203.000,17256,1,T1,1,100,25.022
1707823724.637510,125333.000,17272,1,T1,1,100,24.974
1707823724.767464,125459.000,17304,1,T1,1,100,24.989
1707823724.900512,125588.000,17321,1,T1,1,100,25.137
1707823725.036653,125720.000,17339,1,T1,1,100,25.201
1707823725.169701,125849.000,17371,1,T1,1,100,25.122
1707823725.301718,125977.000,17388,1,T1,1,100,25.088
1707823725.434766,126106.000,17405,1,T1,1,100,25.109
1707823725.568845,126236.000,17422,1,T1,1,100,25.047
1707823725.703955,126367.000,17459,1,T1,1,100,25.127
1707823725.838035,126497.000,17475,1,T1,1,100,25.090
1707823725.969020,126624.000,17494,1,T1,1,100,25.110
1707823726.102067,126753.000,17510,1,T1,1,100,25.083
1707823726.235115,126882.000,17542,1,T1,1,100,25.107
1707823726.369194,127012.000,17559,1,T1,1,100,25.046
1707823726.502242,127141.000,17576,1,T1,1,100,25.233
1707823726.633227,127268.000,17593,1,T1,1,100,25.243
1707823726.765244,127396.000,17627,1,T1,1,100,25.105
1707823726.899323,127526.000,17643,1,T1,1,100,25.081
1707823727.031339,127654.000,17660,1,T1,1,100,25.106
1707823727.164387,127783.000,17692,1,T1,1,100,25.081
1707823727.297435,127912.000,17708,1,T1,1,100,25.142
1707823727.427389,128038.000,17726,1,T1,1,100,25.132
1707823727.560437,128167.000,17742,1,T1,1,100,25.022
1707823727.693484,128296.000,17776,1,T1,1,100,25.009
1707823727.825501,128424.000,17793,1,T1,1,100,25.146
1707823727.959580,128554.000,17809,1,T1,1,100,25.169
1707823728.091596,128682.000,17827,1,T1,1,100,25.144
1707823728.223613,128810.000,17858,1,T1,1,100,25.169
1707823728.356661,128939.000,17874,1,T1,1,100,25.038
1707823728.489709,129068.000,17894,1,T1,1,100,25.158
1707823728.620694,129195.000,17910,1,T1,1,100,25.246
1707823728.753741,129324.000,17944,1,T1,1,100,25.213
1707823728.886789,129453.000,17961,1,T1,1,100,25.127
1707823729.019837,129582.000,17977,1,T1,1,100,25.055
1707823729.153916,129712.000,18009,1,T1,1,100,25.201
1707823729.283870,129838.000,18026,1,T1,1,100,25.158
1707823729.416918,129967.000,18043,1,T1,1,100,25.246
1707823729.552028,130098.000,18060,1,T1,1,100,25.142
1707823729.686108,130228.000,18094,1,T1,1,100,25.097
1707823729.819155,130357.000,18110,1,T1,1,100,25.184
1707823729.949109,130483.000,18127,1,T1,1,100,25.150
1707823730.081126,130611.000,18143,1,T1,1,100,25.207
1707823730.218299,130744.000,18175,1,T1,1,100,25.196
1707823730.352378,130874.000,18192,1,T1,1,100,25.262
1707823730.484395,131002.000,18211,1,T1,1,100,25.220
1707823730.616411,131130.000,18242,1,T1,1,100,25.201
1707823730.750490,131260.000,18260,1,T1,1,100,25.158
1707823730.885601,131391.000,18276,1,T1,1,100,25.210
1707823731.018649,131520.000,18298,1,T1,1,100,25.197
1707823731.151696,131649.000,18330,1,T1,1,100,25.121
1707823731.284744,131778.000,18348,1,T1,1,100,25.052
1707823731.416761,131906.000,18366,1,T1,1,100,25.094
1707823731.548777,132034.000,18382,1,T1,1,100,25.218
1707823731.681825,132163.000,18414,1,T1,1,100,25.094
1707823731.814873,132292.000,18431,1,T1,1,100,25.183
1707823731.945858,132419.000,18447,1,T1,1,100,25.185
1707823732.078906,132548.000,18481,1,T1,1,100,25.257
1707823732.211953,132677.000,18498,1,T1,1,100,25.324
1707823732.343970,132805.000,18514,1,T1,1,100,25.318
1707823732.478049,132935.000,18532,1,T1,1,100,25.244
1707823732.610066,133063.000,18563,1,T1,1,100,25.247
1707823732.742082,133191.000,18580,1,T1,1,100,25.284
1707823732.875130,133320.000,18597,1,T1,1,100,25.229
1707823733.008178,133449.000,18615,1,T1,1,100,25.241
1707823733.140194,133577.000,18647,1,T1,1,100,25.211
1707823733.271179,133704.000,18664,1,T1,1,100,25.198
1707823733.404227,133833.000,18681,1,T1,1,100,25.263
1707823733.537275,133962.000,18700,1,T1,1,100,25.326
1707823733.670323,134091.000,18732,1,T1,1,100,25.248
1707823733.802339,134219.000,18748,1,T1,1,100,25.214
1707823733.934355,134347.000,18767,1,T1,1,100,25.270
1707823734.068435,134477.000,18799,1,T1,1,100,25.188
1707823734.203545,134608.000,18815,1,T1,1,100,25.365
1707823734.336593,134737.000,18832,1,T1,1,100,25.300
1707823734.467578,134864.000,18849,1,T1,1,100,25.165
1707823734.600626,134993.000,18880,1,T1,1,100,25.142
1707823734.735737,135124.000,18900,1,T1,1,100,25.168
1707823734.870847,135255.000,18916,1,T1,1,100,25.250
1707823735.002864,135383.000,18948,1,T1,1,100,25.285
1707823735.134880,135511.000,18965,1,T1,1,100,25.265
1707823735.267928,135640.000,18981,1,T1,1,100,25.221
1707823735.403038,135771.000,18999,1,T1,1,100,25.308
1707823735.537118,135901.000,19030,1,T1,1,100,25.346
1707823735.669134,136029.000,19048,1,T1,1,100,25.292
1707823735.801150,136157.000,19066,1,T1,1,100,25.268
1707823735.935230,136287.000,19082,1,T1,1,100,25.293
1707823736.070340,136418.000,19114,1,T1,1,100,25.233
1707823736.203388,136547.000,19131,1,T1,1,100,25.278
1707823736.336436,136676.000,19152,1,T1,1,100,25.262
1707823736.468452,136804.000,19184,1,T1,1,100,25.220
1707823736.599437,136931.000,19201,1,T1,1,100,25.272
1707823736.732485,137060.000,19220,1,T1,1,100,25.295
1707823736.865533,137189.000,19237,1,T1,1,100,25.270
1707823736.998581,137318.000,19269,1,T1,1,100,25.188
1707823737.131629,137447.000,19285,1,T1,1,100,25.258
1707823737.262614,137574.000,19302,1,T1,1,100,25.254
1707823737.395662,137703.000,19334,1,T1,1,100,25.252
1707823737.528709,137832.000,19350,1,T1,1,100,25.357
1707823737.660726,137960.000,19369,1,T1,1,100,25.367
1707823737.792742,138088.000,19386,1,T1,1,100,25.336
1707823737.926821,138218.000,19417,1,T1,1,100,25.287
1707823738.058838,138346.000,19435,1,T1,1,100,25.337
1707823738.191886,138475.000,19451,1,T1,1,100,25.394
1707823738.324934,138604.000,19468,1,T1,1,100,25.348
1707823738.455919,138731.000,19502,1,T1,1,100,25.399
1707823738.588966,138860.000,19520,1,T1,1,100,25.243
1707823738.724077,138991.000,19538,1,T1,1,100,25.318
1707823738.858156,139121.000,19569,1,T1,1,100,25.386
1707823738.990173,139249.000,19585,1,T1,1,100,25.344
1707823739.122189,139377.000,19603,1,T1,1,100,25.326
1707823739.256268,139507.000,19619,1,T1,1,100,25.318
1707823739.392410,139639.000,19651,1,T1,1,100,25.351
1707823739.524427,139767.000,19670,1,T1,1,100,25.471
1707823739.655412,139894.000,19686,1,T1,1,100,25.487
1707823739.788460,140023.000,19704,1,T1,1,100,25.317
1707823739.921507,140152.000,19735,1,T1,1,100,25.421
1707823740.056618,140283.000,19752,1,T1,1,100,25.395
1707823740.190697,140413.000,19769,1,T1,1,100,25.348
1707823740.321682,140540.000,19801,1,T1,1,100,25.328
1707823740.454730,140669.000,19817,1,T1,1,100,25.319
1707823740.590872,140801.000,19836,1,T1,1,100,25.280
1707823740.723920,140930.000,19853,1,T1,1,100,25.405
1707823740.855936,141058.000,19884,1,T1,1,100,25.388
1707823740.990016,141188.000,19901,1,T1,1,100,25.381
1707823741.124095,141318.000,19918,1,T1,1,100,25.377
1707823741.258174,141448.000,19949,1,T1,1,100,25.341
1707823741.390190,141576.000,19969,1,T1,1,100,25.396
1707823741.523238,141705.000,19991,1,T1,1,100,25.490
1707823741.656286,141834.000,20008,1,T1,1,100,25.425
1707823741.787271,141961.000,20025,1,T1,1,100,25.361
1707823741.920319,142090.000,20041,1,T1,1,100,25.475
1707823742.053367,142219.000,20059,1,T1,1,100,25.454
1707823742.185383,142347.000,20090,1,T1,1,100,25.551
1707823742.317400,142475.000,20108,1,T1,1,100,25.487
1707823742.451479,142605.000,20126,1,T1,1,100,25.423
1707823742.583495,142733.000,20142,1,T1,1,100,25.502
1707823742.716543,142862.000,20174,1,T1,1,100,25.501
1707823742.849591,142991.000,20191,1,T1,1,100,25.394
1707823742.980576,143118.000,20207,1,T1,1,100,25.490
1707823743.113624,143247.000,20239,1,T1,1,100,25.425
1707823743.245640,143375.000,20258,1,T1,1,100,25.432
1707823743.380751,143506.000,20275,1,T1,1,100,25.400
1707823743.514830,143636.000,20294,1,T1,1,100,25.492
1707823743.645815,143763.000,20326,1,T1,1,100,25.497
1707823743.778863,143892.000,20342,1,T1,1,100,25.534
1707823743.915005,144024.000,20359,1,T1,1,100,25.479
1707823744.048053,144153.000,20393,1,T1,1,100,25.456
1707823744.180069,144281.000,20409,1,T1,1,100,25.410
1707823744.312086,144409.000,20426,1,T1,1,100,25.496
1707823744.445133,144538.000,20443,1,T1,1,100,25.498
1707823744.582307,144671.000,20474,1,T1,1,100,25.535
1707823744.715355,144800.000,20492,1,T1,1,100,25.444
1707823744.846340,144927.000,20508,1,T1,1,100,25.511
1707823744.978356,145055.000,20527,1,T1,1,100,25.540
1707823745.112435,145185.000,20559,1,T1,1,100,25.482
1707823745.247546,145316.000,20575,1,T1,1,100,25.563
1707823745.380594,145445.000,20593,1,T1,1,100,25.563
1707823745.512610,145573.000,20624,1,T1,1,100,25.527
1707823745.644627,145701.000,20640,1,T1,1,100,25.547
1707823745.778706,145831.000,20660,1,T1,1,100,25.556
1707823745.910722,145959.000,20676,1,T1,1,100,25.524
1707823746.043770,146088.000,20708,1,T1,1,100,25.546
1707823746.176818,146217.000,20725,1,T1,1,100,25.520
1707823746.307803,146344.000,20741,1,T1,1,100,25.473
1707823746.440851,146473.000,20759,1,T1,1,100,25.524
1707823746.572867,146601.000,20790,1,T1,1,100,25.510
1707823746.704884,146729.000,20809,1,T1,1,100,25.646
1707823746.838963,146859.000,20831,1,T1,1,100,25.528
1707823746.970979,146987.000,20847,1,T1,1,100,25.618
1707823747.102996,147115.000,20879,1,T1,1,100,25.622
1707823747.236043,147244.000,20896,1,T1,1,100,25.482
1707823747.369091,147373.000,20913,1,T1,1,100,25.492
1707823747.500076,147500.000,20944,1,T1,1,100,25.532
1707823747.633124,147629.000,20963,1,T1,1,100,25.478
1707823747.766172,147758.000,20980,1,T1,1,100,25.526
1707823747.899220,147887.000,20997,1,T1,1,100,25.618
1707823748.032268,148016.000,21029,1,T1,1,100,25.586
1707823748.163768,148143.500,21046,2,T1,1,100,25.644
1707823748.295269,148271.000,21046,2,T1,1,100,25.527
1707823748.429348,148401.000,21065,1,T1,1,100,25.476
1707823748.564459,148532.000,21098,1,T1,1,100,25.525
1707823748.697507,148661.000,21116,1,T1,1,100,25.653
1707823748.829523,148789.000,21132,1,T1,1,100,25.672
1707823748.961540,148917.000,21149,1,T1,1,100,25.539
1707823749.098713,149050.000,21166,1,T1,1,100,25.623
1707823749.232792,149180.000,21197,1,T1,1,100,25.589
1707823749.364809,149308.000,21217,1,T1,1,100,25.503
1707823749.495794,149435.000,21233,1,T1,1,100,25.608
1707823749.628841,149564.000,21250,1,T1,1,100,25.653
1707823749.764983,149696.000,21267,1,T1,1,100,25.531
1707823749.897000,149824.000,21298,1,T1,1,100,25.584
1707823750.029016,149952.000,21316,1,T1,1,100,25.607
1707823750.162064,150081.000,21332,1,T1,1,100,25.617
1707823750.296143,150211.000,21351,1,T1,1,100,25.693
1707823750.430223,150341.000,21368,1,T1,1,100,25.690
1707823750.563270,150470.000,21385,1,T1,1,100,25.582
1707823750.695287,150598.000,21417,1,T1,1,100,25.642
1707823750.830397,150729.000,21433,1,T1,1,100,25.597
1707823750.963445,150858.000,21450,1,T1,1,100,25.613
1707823751.096493,150987.000,21467,1,T1,1,100,25.584
1707823751.229541,151116.000,21486,1,T1,1,100,25.643
1707823751.362589,151245.000,21518,1,T1,1,100,25.597
1707823751.494605,151373.000,21534,1,T1,1,100,25.578
1707823751.626622,151501.000,21552,1,T1,1,100,25.640
1707823751.759669,151630.000,21568,1,T1,1,100,25.561
1707823751.892717,151759.000,21585,1,T1,1,100,25.562
1707823752.024734,151887.000,21622,2,T1,1,100,25.669
1707823752.156750,152015.000,21622,2,T1,1,100,25.750
1707823752.289798,152144.000,21640,2,T1,1,100,25.679
1707823752.422846,152273.000,21640,2,T1,1,100,25.755
1707823752.555894,152402.000,21671,1,T1,1,100,25.646
1707823752.688941,152531.000,21688,1,T1,1,100,25.599
1707823752.819926,152658.000,21707,1,T1,1,100,25.614
1707823752.952974,152787.000,21723,1,T1,1,100,25.691
1707823753.087053,152917.000,21741,2,T1,1,100,25.689
1707823753.221133,153047.000,21741,2,T1,1,100,25.724
1707823753.353665,153175.500,21759,2,T1,1,100,25.668
1707823753.486197,153304.000,21759,2,T1,1,100,25.679
1707823753.621308,153435.000,21781,2,T1,1,100,25.755
1707823753.756418,153566.000,21781,2,T1,1,100,25.752
1707823753.888435,153694.000,21797,1,T1,1,100,25.680
1707823754.019420,153821.000,21815,1,T1,1,100,25.649
1707823754.152467,153950.000,21831,1,T1,1,100,25.635
1707823754.287578,154081.000,21863,1,T1,1,100,25.594
1707823754.421657,154211.000,21880,1,T1,1,100,25.612
1707823754.555736,154341.000,21898,1,T1,1,100,25.655
1707823754.685690,154467.000,21916,1,T1,1,100,25.602
