LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1707824021.251562,412912.000,63567,1,T1,1,100,29.030
1707824021.385579,413042.000,63584,1,T1,1,100,29.013
1707824021.517534,413170.000,63601,1,T1,1,100,28.970
1707824021.649490,413298.000,63620,1,T1,1,100,28.952
1707824021.783507,413428.000,63642,1,T1,1,100,28.908
1707824021.918555,413559.000,63658,1,T1,1,100,29.031
1707824022.051542,413688.000,63676,1,T1,1,100,28.978
1707824022.182466,413815.000,63692,1,T1,1,100,28.990
1707824022.315453,413944.000,63709,1,T1,1,100,29.102
1707824022.450501,414075.000,63726,1,T1,1,100,29.080
1707824022.585549,414206.000,63745,1,T1,1,100,29.070
1707824022.717504,414334.000,63777,1,T1,1,100,28.924
1707824022.849460,414462.000,63793,1,T1,1,100,29.003
1707824022.982446,414591.000,63810,1,T1,1,100,29.037
1707824023.117494,414722.000,63828,1,T1,1,100,29.122
1707824023.249965,414850.500,63850,2,T1,1,100,29.124
1707824023.382436,414979.000,63850,2,T1,1,100,29.018
1707824023.516454,415109.000,63868,3,T1,1,100,29.079
1707824023.650471,415239.000,63868,3,T1,1,100,29.034
1707824023.784488,415369.000,63868,3,T1,1,100,28.908
1707824023.917474,415498.000,63884,1,T1,1,100,28.960
1707824024.048399,415625.000,63916,1,T1,1,100,29.054
1707824024.184478,415757.000,63935,1,T1,1,100,29.059
1707824024.316434,415885.000,63951,1,T1,1,100,29.132
1707824024.449420,416014.000,63969,1,T1,1,100,29.092
1707824024.582406,416143.000,64000,1,T1,1,100,28.934
1707824024.715393,416272.000,64016,1,T1,1,100,28.900
1707824024.851472,416404.000,64034,1,T1,1,100,28.957
1707824024.983427,416532.000,64050,1,T1,1,100,29.052
1707824025.116414,416661.000,64084,1,T1,1,100,29.058
1707824025.249400,416790.000,64101,1,T1,1,100,28.990
1707824025.381356,416918.000,64117,1,T1,1,100,29.031
1707824025.513311,417046.000,64149,1,T1,1,100,29.013
1707824025.647328,417176.000,64166,1,T1,1,100,29.006
